rating,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1,-0.22411423715713777,-0.043767755164911874,-0.3783660993764275,-0.6109863919647116,0.060326580534149944,0.13969941947020983,-0.07540685864851664,-0.4467811415854253,0.12191519428559236,0.01916437027485747,0.07000941109206331,0.26951246659614536,0.044456988303480965,0.4188369669412312,0.2890146134396721,0.03745992903254534,0.2023200122149367,-0.3689009613896671,0.13845015944618927,-0.09511329694405983,0.4860139410746725,0.07084007148238781,-0.3009127829419939,0.306784987449646,-0.09791506674924963,-0.48263898335005107,0.1913313673760154,0.2209036547298494,0.009152514467898169,0.20246065741306857,0.04276888895975916,-0.21733334386035016,-0.5603645820366708,0.09047770941335904,0.007063920303296886,0.12645997569626688,0.09612143426171602,-0.49610496900583567,0.365790073416735,-0.19220666077576185,0.481281777745799,0.1915972074003596,-0.13133480240541853,-0.006455390812142899,0.013697439510571329,-0.05682351969880983,-0.08020741074640107,-0.12962632552769623,0.07020888475725721,-0.27292769745384393
1,-0.0897086562588811,-0.06881872192025185,-0.29951620250940325,-0.3617275938391685,0.0809512935578823,0.08414519466459751,-0.14090418629348278,-0.2747453458607197,0.12357020452618599,0.035761448182165624,0.003318855166435242,0.15113014671951533,-0.09223371222615243,0.33745657950639724,0.2750517029315233,0.04939834710676223,0.16589285768568515,-0.19630758184939623,0.08615917963907123,-0.04087676112540066,0.35098862648010254,0.10560240354388953,-0.1812357187271118,0.29208713322877883,-0.08298429548740387,-0.1811687171459198,0.1755455896258354,0.09317176248878241,0.05067778723314405,0.156175846606493,0.037687841430306436,-0.20095856301486492,-0.2794995442032814,0.056245145946741106,-0.1862256709486246,0.10097087370231747,0.0338517327025329,-0.23585111629217864,0.24804456792771817,-0.23767190352082251,0.39402580112218855,0.021142664924263956,-0.09588181218132377,-0.011539648659527302,0.07396282954141498,-0.0023759584000799805,-0.06573310904204846,-0.22955418415367604,-0.026138145476579666,-0.25185096114873884
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,-0.20454411208629608,-0.08927309394560078,-0.1681591160595417,-0.39137663082642987,-0.047142266211184586,0.11062208461490544,0.04390383359383453,-0.2744799716906114,0.053824400656263933,-0.012919725680893118,0.11989667021076787,0.2342141500928185,0.08909797397526828,0.22151329842480746,0.11487758227370003,-0.03134070223313756,0.16264870745891874,-0.3001530535349792,0.09538726288486611,0.02970164828002453,0.37740547413175757,0.004641376435756683,-0.28891693326559936,0.16090080734681,-0.17319563776254654,-0.3967988965186206,0.1352743406526067,0.21197340434247797,0.039877631278200584,0.13118678162043745,0.07475353743542325,-0.19608248177577148,-0.4424443617463112,0.12581220650198785,0.07223334885202348,-0.06941287841817195,0.07603513940491459,-0.39211156422441656,0.26885265653783624,-0.11134316298094663,0.2611936554312706,0.04330388278785077,-0.06829046305607665,-0.037864681079306385,-0.032348091968081215,-0.04328996959057721,-0.07094764777205208,-0.05910028280182318,0.12184206701137802,-0.1262746053663167
1,-0.17279828008678225,-0.04947491745567984,-0.23762915738754803,-0.461380980770897,0.0073878914290280255,0.08811768857520763,-0.02966276728289409,-0.28199096934662926,0.06762954094274728,-0.011189726008861154,0.060883977410547366,0.21201555789620788,0.05644055221367766,0.26938655587447874,0.22348215795742968,-0.02721146706823708,0.15164786715198447,-0.325617477228796,0.11701539721063993,-0.09110815597146198,0.31725969745053184,-0.011663989733076759,-0.21762939514937224,0.1211719593912777,-0.12701096082390803,-0.38580688889379855,0.07227539684175065,0.18269561724392352,0.011404068679203865,0.11473940147293939,0.055120194570109665,-0.12425432209986159,-0.37633884560178826,0.07060254923891518,0.047632055434708796,0.02172567922173551,0.07323316262207097,-0.3075007956337046,0.2383950921120467,-0.09811834810750077,0.35982568768991363,0.10640100215527194,-0.070929052989447,-0.0018478442830706222,-0.07216762619403501,-0.0859013680239042,-0.06487091263773402,-0.09634306600438086,0.06930067692452145,-0.171787830742283
3,-0.22803033106029033,-0.033138251327909526,-0.3406350500881672,-0.5591900125145912,-0.010820287838578224,0.14021299295127393,-0.01642852146178484,-0.4064970277249813,0.10209430288523436,0.004557159682735801,0.07966442726028618,0.33135375156998637,0.10787012949585914,0.332552251778543,0.2644940031459555,-0.030773114785552023,0.15644649397581817,-0.3862097218632698,0.09482764527201652,-0.047645032545551656,0.4506849303841591,-0.015400175750255585,-0.3197786629199982,0.23301892201416194,-0.15555985867977143,-0.45130003392696383,0.12554809979628773,0.21535993050783872,0.055199012206867334,0.22963731456547976,0.07861094120889903,-0.25080813840031624,-0.45891915261745453,0.1053703996090917,0.004988352733198554,0.0010291434358805419,0.0802128940820694,-0.45636180639266966,0.38855604603886607,-0.12470843084156513,0.34821047112345693,0.14295535776764154,-0.1267829982272815,0.01871872805058956,0.047898339480161665,-0.05227550461131614,-0.0918380250222981,-0.13054544162005186,0.1287963204085827,-0.172325193323195
5,-0.1545006980498632,0.023031431974636182,-0.36058799425760907,-0.5624621013800303,0.07465908200376564,0.18104949055446518,-0.13001913846366936,-0.44920288523038227,0.005160352008210288,0.00697180401119921,-0.010644658222898014,0.24418262309498256,-0.0723097296949062,0.4280494385295444,0.1630923706624243,-0.006925070865286721,0.2508287312876847,-0.36723655379480785,0.1149957420097457,-0.07707025276290046,0.40098049574428135,0.048618403987752065,-0.3169588049252828,0.14943999838497904,-0.031632168425454035,-0.631750762462616,0.11349198077287939,0.23560458752844068,0.060051927239530616,0.19275758746597502,0.022446301765739918,-0.26379694003197884,-0.5069102942943573,0.06584255728456709,0.04684342443943024,0.05704286942879359,0.09672618491782083,-0.40408994091881645,0.3627227197090785,-0.0940815301405059,0.5284758938683404,0.20321896175543466,-0.05285868110756079,0.13386348552174038,-0.06390071298099226,-0.10528171476390627,0.016351005993783474,-0.05118296367840634,0.025572990532964468,-0.2529110229677624
2,-0.06801529787480831,-0.13192322477698326,0.11268851719796658,-0.4314267784357071,-0.00366956926882267,-0.0028320872224867344,0.06092369183897972,-0.17855684645473957,0.14856715872883797,0.11573657928965986,0.18698453903198242,0.11150242760777473,0.2053211983293295,0.1425771526992321,0.034311212599277496,-0.08352780155837536,0.11407187581062317,-0.10776658728718758,-0.002074301242828369,-0.05347938509657979,0.17758497223258018,0.07001704815775156,-0.09134646691381931,0.2320900559425354,-0.23619944602251053,-0.011015723459422588,0.005312875146046281,0.12047581374645233,-0.030192460864782333,0.16626859083771706,0.06019522063434124,0.08729662373661995,-0.08426249772310257,0.13802063465118408,-0.12186598777770996,0.0811740905046463,-0.09769123140722513,-0.08192063262686133,0.08039956539869308,-0.20603423193097115,-0.08337215450592339,-0.10090388357639313,-0.030627251602709293,-0.14361914992332458,-0.0883688572794199,-0.05509838927537203,-0.09181749448180199,-0.1724340170621872,0.23155729472637177,-0.10728490073233843
1,-0.18053390966220337,-0.04377923728051511,-0.24327107688242738,-0.48720568215305154,0.03977022751827131,0.09114961105991494,-0.048814956221824767,-0.3244097341190685,0.11104518721218813,0.007638731706802818,0.03053118955259296,0.21994309398260983,0.0774508449672298,0.2666663458062844,0.248770881105553,0.03702009342272173,0.14086063409393484,-0.27588794380426407,0.155076904815029,-0.05824926660650156,0.3255531537261876,0.008688109122555365,-0.2018496525389227,0.1752870504490354,-0.1358648998747495,-0.35099601406942715,0.06908759102225304,0.18541289493441582,-0.0087447323074395,0.12203648248264058,0.06100790719078346,-0.08629021531140263,-0.38044078038497403,0.10331286129340614,-0.011769450163807382,0.07662955555861117,0.06921830934218386,-0.3319231068546122,0.25203910436142574,-0.1510436596396506,0.3540517024018548,0.11126951693222509,-0.10671448138203811,-0.01759788089177825,-0.06566817660562017,-0.057657243302938616,-0.06282589804719795,-0.10844335408711975,0.049969212554225866,-0.21295226636258038
3,-0.2803627550601959,0.01762509047985077,-0.06148539781570435,-0.47853479385375974,0.009127730131149292,0.1550207257270813,-0.04201200604438782,-0.41750755310058596,0.008238455653190613,-0.10192499235272408,0.02499254122376442,0.2850543439388275,0.05836495831608772,0.24541555643081664,0.10078497529029846,0.09423125609755516,0.10743213370442391,-0.22108004689216615,0.21497443318367004,-0.035389234125614163,0.3702681303024292,-0.04379903115332127,-0.18295612633228303,0.1865973800420761,-0.08064992278814316,-0.5237043380737305,0.08461519628763199,0.2095051109790802,-0.0005683049559593201,0.02987738847732544,0.16204753816127776,-0.14658527970314025,-0.5183546781539917,0.09285764992237092,0.1759473204612732,0.019082485139369963,0.04385388977825642,-0.4973027348518372,0.22548840045928956,-0.02860233634710312,0.41621977686882017,0.23009119778871537,-0.04937745723873377,0.03609728813171387,-0.17894821837544442,-0.11214777901768684,-0.026855074753984808,0.019292303919792177,0.1397295892238617,-0.1993251085281372
